s,name,cname
http://example.com/heritage/id/12397290w,"Pazo de San Lourenzo, Santiago",Spain
http://example.com/heritage/id/1241285w,Alatornio Church,Finland
http://example.com/heritage/id/1241298w,Villa of the Mysteries,Italy
http://example.com/heritage/id/1243513w,Church of the Holy Cross,Romania
http://example.com/heritage/id/12437742w,Parshvanatha Temple,India
http://example.com/heritage/id/12443091w,"Brahma Temple, Khajuraho",India
http://example.com/heritage/id/1244337w,Canaima National Park,Venezuela
http://example.com/heritage/id/1246283w,Kumbhalgarh,India
http://example.com/heritage/id/1246833w,Old town of Regensburg with Stadtamhof,Germany
http://example.com/heritage/id/1246842w,Santa María del Naranjo,Spain
http://example.com/heritage/id/12501w,Great Wall of China,People's Republic of China
http://example.com/heritage/id/12516225w,Batu Tabal railway station,Indonesia
http://example.com/heritage/id/12529433w,Kayalyk,Kazakhstan
http://example.com/heritage/id/125445w,Temple of Heaven,People's Republic of China
http://example.com/heritage/id/1254826w,Cape Coast Castle,Ghana
http://example.com/heritage/id/12555944w,Navekat,Kyrgyzstan
http://example.com/heritage/id/1256487w,Baptistry of Neon,Italy
http://example.com/heritage/id/1256501w,Jameh Mosque of Isfahan,Iran
http://example.com/heritage/id/12579698w,Ornek,Kazakhstan
http://example.com/heritage/id/1258082w,Arch of Galerius and Rotunda,Greece
http://example.com/heritage/id/12583238w,Chomsongdae,North Korea
http://example.com/heritage/id/12584692w,Gongsanseong,South Korea
http://example.com/heritage/id/1258473w,Peterhof Palace,Russia
http://example.com/heritage/id/12584985w,Gwangneung,South Korea
http://example.com/heritage/id/1258865w,Villa Emo,Italy
http://example.com/heritage/id/12598929w,Royal tombs in Neungsan-ri,South Korea
http://example.com/heritage/id/12599700w,Sareung,South Korea
http://example.com/heritage/id/12607310w,Yeongnyeongneung,South Korea
http://example.com/heritage/id/12608241w,Olleung,South Korea
http://example.com/heritage/id/126084w,Acre,Israel
http://example.com/heritage/id/12614438w,Jangneung,South Korea
http://example.com/heritage/id/12614441w,Jangneung,South Korea
http://example.com/heritage/id/12615554w,Jeongneung (Queen Sindeok),South Korea
http://example.com/heritage/id/1261870w,Jebel Hafeet,United Arab Emirates
http://example.com/heritage/id/12621501w,Samneung,South Korea
http://example.com/heritage/id/1262976w,Admiral's bridge,Italy
http://example.com/heritage/id/12632074w,Hajdučki i Rožanski kukovi,Croatia
http://example.com/heritage/id/1265889w,Lower German Limes,Germany
http://example.com/heritage/id/1265889w,Lower German Limes,Netherlands
http://example.com/heritage/id/1267419w,Durnomagus,Germany
http://example.com/heritage/id/1269931w,Ruins of Loropéni,Burkina Faso
http://example.com/heritage/id/12722216w,"Wooden church in Desești, Maramureș",Romania
http://example.com/heritage/id/12722321w,Ieud Hill Church,Romania
http://example.com/heritage/id/12723948w,Cheile Nerei-Beușnița,Romania
http://example.com/heritage/id/12724133w,Ciucevele Cernei,Romania
http://example.com/heritage/id/12731246w,Izvoarele Nerei,Romania
http://example.com/heritage/id/12747162w,Muradiye Complex,Turkey
http://example.com/heritage/id/127754w,Völklingen Ironworks,Germany
http://example.com/heritage/id/1278218w,Santa Maria de Taüll,Spain
http://example.com/heritage/id/1279458w,Santa Maria della Scala,Italy
http://example.com/heritage/id/1279597w,"Arles, Roman and Romanesque Monuments",France
http://example.com/heritage/id/127963w,Eram Garden,Iran
http://example.com/heritage/id/1280433w,Kalwaria Zebrzydowska park,Poland
http://example.com/heritage/id/12805317w,Vega street,Slovenia
http://example.com/heritage/id/1286650w,China Danxia,People's Republic of China
http://example.com/heritage/id/12881190w,Panagia tou Araka,Cyprus
http://example.com/heritage/id/129072w,Persepolis,Iran
http://example.com/heritage/id/12907852w,Fortifications of Kotor,Montenegro
http://example.com/heritage/id/1292442w,Suomenlinna,Finland
http://example.com/heritage/id/1294648w,Etchmiadzin Cathedral,Armenia
http://example.com/heritage/id/12946982w,Swayambhunath,Nepal
http://example.com/heritage/id/130025w,Ciudad Universitaria,Mexico
http://example.com/heritage/id/130321w,Mount Athos,Greece
http://example.com/heritage/id/1303856w,Cattedrale di Monreale,Italy
http://example.com/heritage/id/1306513w,San Agustin Church,Philippines
http://example.com/heritage/id/1309771w,Bukit Barisan Selatan National Park,Indonesia
http://example.com/heritage/id/131013w,Acropolis of Athens,Greece
http://example.com/heritage/id/131198w,Heard Island and McDonald Islands,Australia
http://example.com/heritage/id/131377w,Namib,Namibia
http://example.com/heritage/id/1318387w,Fort San Sebastian,Ghana
http://example.com/heritage/id/13220079w,Ichkeul National Park,Tunisia
http://example.com/heritage/id/1322853w,Ta Phraya National Park,Thailand
http://example.com/heritage/id/1324513w,Trullo Sovrano,Italy
http://example.com/heritage/id/1324562w,Yumen Pass,People's Republic of China
http://example.com/heritage/id/132564w,Mycenae,Greece
http://example.com/heritage/id/1328958w,Derinkuyu Underground City,Turkey
http://example.com/heritage/id/1330939w,Yarkhoto,People's Republic of China
http://example.com/heritage/id/1330981w,New Caledonia Barrier Reef,France
http://example.com/heritage/id/1333330w,Gusuku Sites and Related Properties of the Kingdom of Ryukyu,Japan
http://example.com/heritage/id/1333799w,Buddhist Monuments in the Hōryū-ji Area,Japan
http://example.com/heritage/id/1334966w,Heart of Neolithic Orkney,United Kingdom
http://example.com/heritage/id/1335616w,Gunung Leuser National Park,Indonesia
http://example.com/heritage/id/133575w,Cave of Altamira,Spain
http://example.com/heritage/id/13362w,Ferrara,Italy
http://example.com/heritage/id/13383295w,Ogasawara Archipelago,Japan
http://example.com/heritage/id/1340954w,Sirkap,Pakistan
http://example.com/heritage/id/134140w,Temples of Abu Simbel,Egypt
http://example.com/heritage/id/1343339w,Ennedi Plateau,Chad
http://example.com/heritage/id/13469680w,Belavezhskaya Pushcha National Park,Belarus
http://example.com/heritage/id/1347586w,Villa of the Papyri,Italy
http://example.com/heritage/id/134873w,Capital Cities and Tombs of the Ancient Koguryo Kingdom,People's Republic of China
http://example.com/heritage/id/134905w,Fraser Island (K'gari),Australia
http://example.com/heritage/id/134927w,Mount Emei,People's Republic of China
http://example.com/heritage/id/13511216w,Lake Batur,Indonesia
http://example.com/heritage/id/1351209w,Hokki-ji,Japan
http://example.com/heritage/id/1353292w,Vatnajökull National Park,Iceland
http://example.com/heritage/id/1353565w,Richtersveld,South Africa
http://example.com/heritage/id/13537132w,"Holy Trinity Church, Zhovkva",Ukraine
http://example.com/heritage/id/1354033w,Aljafería,Spain
http://example.com/heritage/id/1354756w,Cefalù Cathedral,Italy
http://example.com/heritage/id/13548161w,Our Lady of Moutoullas,Cyprus
http://example.com/heritage/id/13567081w,Atamasthana,Sri Lanka
http://example.com/heritage/id/135779w,House of the Virgin Mary,Turkey
http://example.com/heritage/id/13586340w,Peace Church in Jawor,Poland
http://example.com/heritage/id/1360751w,Mount Chinghee National Park,Australia
http://example.com/heritage/id/1361324w,Socorro Island,Mexico
http://example.com/heritage/id/1362222w,Sacred Mijikenda Kaya Forests,Kenya
http://example.com/heritage/id/1362629w,National Museum of Western Art,Japan
http://example.com/heritage/id/1365882w,Nachi Falls,Japan
http://example.com/heritage/id/1366015w,La Santísima Trinidad del Paraná,Paraguay
http://example.com/heritage/id/13674w,Ragusa,Italy
http://example.com/heritage/id/1377456w,Subashi Temple,People's Republic of China
http://example.com/heritage/id/1380559w,Sibiloi National Park,Kenya
http://example.com/heritage/id/138170w,Tasmanian Wilderness,Australia
http://example.com/heritage/id/1384443w,Notre-Dame-en-Vaux,France
http://example.com/heritage/id/138986w,Zabid,Yemen
http://example.com/heritage/id/1390044w,Store Dyrehave,Denmark
http://example.com/heritage/id/1395364w,Si Satchanalai Historical Park,Thailand
http://example.com/heritage/id/1400400w,Dürrenstein,Austria
http://example.com/heritage/id/1404282w,Kondoa Rock Art Sites,Tanzania
http://example.com/heritage/id/1405154w,Tsingy de Bemaraha Strict Nature Reserve,Madagascar
http://example.com/heritage/id/1408909w,Bahla Fort,Oman
http://example.com/heritage/id/141080w,Santa Colomba de Somoza,Spain
http://example.com/heritage/id/1414019w,Cueva de Ekain,Spain
http://example.com/heritage/id/1414691w,Mukojima,Japan
http://example.com/heritage/id/1415856w,Fin Garden,Iran
http://example.com/heritage/id/1419214w,Sayil,Mexico
http://example.com/heritage/id/1422898w,León Viejo,Nicaragua
http://example.com/heritage/id/1424316w,"Sanam, Sudan",Sudan
http://example.com/heritage/id/1426014w,Major Town Houses of the Architect Victor Horta,Belgium
http://example.com/heritage/id/1427246w,Fort Metal Cross,Ghana
http://example.com/heritage/id/142874w,Yugyd Va National Park,Russia
http://example.com/heritage/id/143042w,Studenica monastery,Serbia
http://example.com/heritage/id/1431547w,Saint-Jacques Tower,France
http://example.com/heritage/id/1432983w,Solovetsky Island,Russia
http://example.com/heritage/id/1433981w,Castra of Lorch,Germany
http://example.com/heritage/id/1434086w,Krzemionki,Poland
http://example.com/heritage/id/1435206w,Nelson's Dockyard,Antigua and Barbuda
http://example.com/heritage/id/1436503w,Martin Luther's Birth House,Germany
http://example.com/heritage/id/1438468w,Fort Bullen,The Gambia
http://example.com/heritage/id/1438648w,Fort Pannerden,Netherlands
http://example.com/heritage/id/1439433w,Joggins Fossil Cliffs,Canada
http://example.com/heritage/id/14401911w,Casa da Parra,Spain
http://example.com/heritage/id/1443478w,Nahal Me'arot Nature Reserve,Israel
http://example.com/heritage/id/14468710w,Crypt and Nativity Facade of the Sagrada Família,Spain
http://example.com/heritage/id/1448870w,Sanctuary of Saint Michael the Archangel,Italy
http://example.com/heritage/id/1449217w,Arian Baptistry,Italy
http://example.com/heritage/id/1453235w,Orkhon Valley,Mongolia
http://example.com/heritage/id/14545501w,Storen,Switzerland
http://example.com/heritage/id/14545548w,Winkel lakeside settlement,Switzerland
http://example.com/heritage/id/14547532w,Zürich–Enge Alpenquai,Switzerland
http://example.com/heritage/id/1456840w,Peace Church in Świdnica,Poland
http://example.com/heritage/id/1467901w,Kerinci Seblat National Park,Indonesia
http://example.com/heritage/id/14690w,Oreshek fortress,Russia
http://example.com/heritage/id/1472544w,Sacro Monte di Ossuccio,Italy
http://example.com/heritage/id/1473122w,Palazzo di Propaganda Fide,Italy
http://example.com/heritage/id/1473630w,Fuling Tomb,People's Republic of China
http://example.com/heritage/id/1474363w,Pendjari National Park,Benin
http://example.com/heritage/id/14754967w,Kåfjord,Norway
http://example.com/heritage/id/1476235w,Seiganto-ji,Japan
http://example.com/heritage/id/1478407w,Palermo Cathedral,Italy
http://example.com/heritage/id/1478558w,Stones  of Stenness,United Kingdom
http://example.com/heritage/id/148083w,Tsarskoye Selo Railway,Russia
http://example.com/heritage/id/14863645w,"Bauhaus and its Sites in Weimar, Dessau and Bernau",Germany
http://example.com/heritage/id/1487492w,Les Combarelles,France
http://example.com/heritage/id/1493439w,Gangaikonda Cholapuram,India
http://example.com/heritage/id/1494461w,Tour Vauban,France
http://example.com/heritage/id/1498242w,Ranomafana National Park,Madagascar
http://example.com/heritage/id/1501940w,Colonia Iulia Urbs Triumphalis Tarraco,Spain
http://example.com/heritage/id/1503858w,Rice Terraces of the Philippine Cordilleras,Philippines
http://example.com/heritage/id/1504317w,Church of Saint Nicholas Orphanos,Greece
http://example.com/heritage/id/1504607w,Church of Saint Panteleimon,Greece
http://example.com/heritage/id/15052130w,Archaeological Site of Sabratha,Libya
http://example.com/heritage/id/1505447w,Stora Sjöfallet National Park,Sweden
http://example.com/heritage/id/1505731w,Torre dels Escipions,Spain
http://example.com/heritage/id/1510389w,Sanctuary of Atotonilco,Mexico
http://example.com/heritage/id/15107508w,Falun Mine Museum,Sweden
http://example.com/heritage/id/15108724w,Chausath Yogini temple,India
http://example.com/heritage/id/1511531w,Seri Bahlol,Pakistan
http://example.com/heritage/id/15135455w,Wädenswil–Vorder Au,Switzerland
http://example.com/heritage/id/151545w,Wartburg,Germany
http://example.com/heritage/id/1516753w,Saihō-ji,Japan
http://example.com/heritage/id/1519034w,Alexander Palace,Russia
http://example.com/heritage/id/151963w,Museum Island,Germany
http://example.com/heritage/id/1519685w,Le Lac villa,Switzerland
http://example.com/heritage/id/15221022w,"Cathedral, Torre Civica and Piazza Grande, Modena",Italy
http://example.com/heritage/id/152225w,Bikini Atoll,Marshall Islands
http://example.com/heritage/id/1522451w,Labna,Mexico
http://example.com/heritage/id/15224654w,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,Brazil
http://example.com/heritage/id/1522939w,Gibraltar Range National Park,Australia
http://example.com/heritage/id/15229898w,Monastery of the Hieronymites and Tower of Belém in Lisbon,Portugal
http://example.com/heritage/id/15229957w,Universidade de Coimbra – Alta e Sofia,Portugal
http://example.com/heritage/id/15233334w,Archaeological Ensemble of Mérida,Spain
http://example.com/heritage/id/152339w,Porta Nigra,Germany
http://example.com/heritage/id/15238169w,Town Hall and Roland on the Marketplace of Bremen,Germany
http://example.com/heritage/id/15240737w,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,Pakistan
http://example.com/heritage/id/15240748w,Wieliczka and Bochnia Royal Salt Mines,Poland
http://example.com/heritage/id/15241016w,Historic Centre of Avignon,France
http://example.com/heritage/id/15255454w,Naval City of Karlskrona,Sweden
http://example.com/heritage/id/15260680w,Old and New Towns of Edinburgh,United Kingdom
http://example.com/heritage/id/15274875w,San Lázaro Roman aqueduct,Spain
http://example.com/heritage/id/15278460w,Royal Exhibition Building and Carlton Gardens,Australia
http://example.com/heritage/id/15278644w,Old Towns of Djenné,Mali
http://example.com/heritage/id/15278712w,"Architectural, Residential and Cultural Complex of the Radziwill Family at Nesvizh",Belarus
http://example.com/heritage/id/15278743w,"Melaka and George Town, Historic Cities of the Straits of Malacca",Malaysia
http://example.com/heritage/id/15339w,Shlisselburg,Russia
http://example.com/heritage/id/153430w,Bryggen,Norway
http://example.com/heritage/id/1535245w,Sri Ksetra Kingdom,Myanmar
http://example.com/heritage/id/1537302w,Le Puy Cathedral,France
http://example.com/heritage/id/1538637w,Gostilitsy,Russia
http://example.com/heritage/id/1538662w,Xingjiao Temple,People's Republic of China
http://example.com/heritage/id/1539707w,Roca Partida,Mexico
http://example.com/heritage/id/1539949w,Abbey of Santa María la Real de Las Huelgas,Spain
http://example.com/heritage/id/1540402w,Monastery of Santa María de Sandoval,Spain
http://example.com/heritage/id/1541665w,Ningaloo Reef,Australia
http://example.com/heritage/id/1542372w,Gran Piedra,Cuba
http://example.com/heritage/id/1544213w,Great Himalayan National Park,India
http://example.com/heritage/id/1544323w,Great North Road,Australia
http://example.com/heritage/id/15465087w,Saints Michael and Gabriel Church s Gorodtsa,Russia
http://example.com/heritage/id/15477047w,"Biblical Tels - Megiddo, Hazor, Beer Sheba",Israel
http://example.com/heritage/id/1551411w,Ruins of St. Paul's,People's Republic of China
http://example.com/heritage/id/1551511w,Caucasus Biosphere Reserve,Russia
http://example.com/heritage/id/155188w,Rohtas Fort,Pakistan
http://example.com/heritage/id/15522768w,Abrigo del Plano del Pulido,Spain
http://example.com/heritage/id/155414w,La Foncalada,Spain
http://example.com/heritage/id/155443w,Hospital de los Reyes Católicos,Spain
http://example.com/heritage/id/155495w,Golden Mountains of Altai,Russia
http://example.com/heritage/id/155699w,Abbey of Saint Gall,Switzerland
http://example.com/heritage/id/155727w,Fort and Shalamar Gardens in Lahore,Pakistan
http://example.com/heritage/id/155743w,Centennial Hall,Poland
http://example.com/heritage/id/1559411w,Church of Saint Apostles Peter and Paul,Serbia
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,France
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Germany
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Ukraine
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Czech Republic
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Slovakia
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Slovenia
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Romania
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Bulgaria
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,North Macedonia
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Albania
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Croatia
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Bosnia and Herzegovina
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Spain
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Belgium
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Poland
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Italy
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Switzerland
http://example.com/heritage/id/156011w,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Austria
http://example.com/heritage/id/15602246w,Etruscan Necropolises of Cerveteri and Tarquinia,Italy
http://example.com/heritage/id/15604441w,Syracuse and the Rocky Necropolis of Pantalica,Italy
http://example.com/heritage/id/156067w,Residence of Bukovinian and Dalmatian Metropolitans,Ukraine
http://example.com/heritage/id/156093w,Taxila,Pakistan
http://example.com/heritage/id/15613314w,Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,Mexico
http://example.com/heritage/id/15613336w,San Marino Historic Centre and Mount Titano,San Marino
http://example.com/heritage/id/15623656w,Historic Monuments of Dengfeng in “The Centre of Heaven and Earth”,People's Republic of China
http://example.com/heritage/id/15623665w,Mantua and Sabbioneta,Italy
http://example.com/heritage/id/156292w,Augustusburg and Falkenlust Palaces,Germany
http://example.com/heritage/id/156308w,Muskau Park,Germany
http://example.com/heritage/id/156308w,Muskau Park,Poland
http://example.com/heritage/id/156316w,Würzburg Residence,Germany
http://example.com/heritage/id/156439w,Reichenau Island,Germany
http://example.com/heritage/id/15661566w,Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca,Mexico
http://example.com/heritage/id/156675w,Wieskirche,Germany
http://example.com/heritage/id/1568660w,Hagia Sophia,Greece
http://example.com/heritage/id/1569783w,Jodrell Bank Observatory,United Kingdom
http://example.com/heritage/id/1570913w,Jewish courtyard,Germany
http://example.com/heritage/id/1571159w,Halin,Myanmar
http://example.com/heritage/id/1571825w,Naurzum Nature Reserve,Kazakhstan
http://example.com/heritage/id/15725130w,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,Thailand
http://example.com/heritage/id/15726137w,Historic Monuments and Sites in Kaesong,North Korea
http://example.com/heritage/id/15726282w,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,Tanzania
http://example.com/heritage/id/15726304w,Old City of Jerusalem and its Walls,Israel
http://example.com/heritage/id/15726321w,"Roman Theatre and its Surroundings and the ""Triumphal Arch"" of Orange",France
http://example.com/heritage/id/15726428w,churches and convents of Goa,India
http://example.com/heritage/id/15726441w,"From the Great Saltworks of Salins-les-Bains to the Royal Saltworks of Arc-et-Senans, the Production of Open-pan Salt",France
http://example.com/heritage/id/15727363w,Jesuit Missions of La Santísima Trinidad de Paraná and Jesús de Tavarangüé,Paraguay
http://example.com/heritage/id/15727412w,Ancient City of Bosra,Syria
http://example.com/heritage/id/15727490w,Great Mosque and Hospital of Divriği,Turkey
http://example.com/heritage/id/15728389w,Old Town of Segovia and its Aqueduct,Spain
http://example.com/heritage/id/15728409w,"Place Stanislas, Place de la Carrière and Place d'Alliance in Nancy",France
http://example.com/heritage/id/15728421w,"Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve",France
http://example.com/heritage/id/15732525w,Durham Castle and Cathedral,United Kingdom
http://example.com/heritage/id/1573530w,Nightcap National Park,Australia
http://example.com/heritage/id/157543w,Dessau-Wörlitz Garden Realm,Germany
http://example.com/heritage/id/157550w,Abbey and Altenmünster of Lorsch,Germany
http://example.com/heritage/id/157603w,Pantanal,Brazil
http://example.com/heritage/id/157603w,Pantanal,Bolivia
http://example.com/heritage/id/1577600w,Hyde Park Barracks,Australia
http://example.com/heritage/id/15788327w,Church of San Andrés,Spain
http://example.com/heritage/id/157886w,Maulbronn Monastery,Germany
http://example.com/heritage/id/1579525w,St. Hripsime,Armenia
http://example.com/heritage/id/1580293w,"Old Government House, Parramatta",Australia
http://example.com/heritage/id/1580915w,Kingston and Arthurs Vale Historic Area,Australia
http://example.com/heritage/id/15813904w,La Fortaleza and San Juan National Historic Site in Puerto Rico,United States of America
http://example.com/heritage/id/15813909w,Hanseatic City of Lübeck,Germany
http://example.com/heritage/id/15819677w,Trinidad and the Valley de los Ingenios,Cuba
http://example.com/heritage/id/15822252w,Jüdischer Friedhof,Germany
http://example.com/heritage/id/15824602w,Kunstgewerbeschulbau,Germany
http://example.com/heritage/id/15830656w,Monticello and the University of Virginia in Charlottesville,United States of America
http://example.com/heritage/id/15831671w,Renaissance Monumental Ensembles of Úbeda and Baeza,Spain
http://example.com/heritage/id/158324w,St. Michael's Church,Germany
http://example.com/heritage/id/15839097w,Nanda Devi and Valley of Flowers National Parks,India
http://example.com/heritage/id/15839120w,Old Town of Ávila with its Extra-Muros Churches,Spain
http://example.com/heritage/id/1584774w,Church of the Acheiropoietos,Greece
http://example.com/heritage/id/1584958w,Werrikimbe National Park,Australia
http://example.com/heritage/id/1585258w,Castrum Harenatium,Germany
http://example.com/heritage/id/1588443w,Sant Feliu de Barruera,Spain
http://example.com/heritage/id/1589509w,Santa Eulàlia d'Erill la Vall,Spain
http://example.com/heritage/id/15904183w,Liangzhu site,People's Republic of China
http://example.com/heritage/id/159070w,White City,Israel
http://example.com/heritage/id/1590899w,Maurel Frères Building,The Gambia
http://example.com/heritage/id/15916405w,Lingshan Islamic Cemetery,People's Republic of China
http://example.com/heritage/id/15924669w,Hierapolis-Pamukkale,Turkey
http://example.com/heritage/id/15924695w,Historic Centre of Mexico City and Xochimilco,Mexico
http://example.com/heritage/id/15924897w,"Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church",United Kingdom
http://example.com/heritage/id/15933552w,Australian Fossil Mammal Sites (Riversleigh / Naracoorte),Australia
http://example.com/heritage/id/15935866w,Hongkeng Tulou Cluster,People's Republic of China
http://example.com/heritage/id/15950372w,Hôtel Dieu de Toulouse,France
http://example.com/heritage/id/1595417w,Sanctuary of Bom Jesus do Congonhas,Brazil
http://example.com/heritage/id/15954398w,Pazo de Fondevila,Spain
http://example.com/heritage/id/15958566w,Tengréla mosque,Ivory Coast
http://example.com/heritage/id/15965460w,Historic Walled Town of Cuenca,Spain
http://example.com/heritage/id/15980181w,Cultural and Historic Ensemble of the Solovetsky Islands,Russia
http://example.com/heritage/id/16023611w,"Historic Ensemble of the Potala Palace, Lhasa",People's Republic of China
http://example.com/heritage/id/16031521w,Lavagnone,Italy
http://example.com/heritage/id/16064866w,The Great Spa Towns of Europe,France
http://example.com/heritage/id/16064866w,The Great Spa Towns of Europe,United Kingdom
http://example.com/heritage/id/16064866w,The Great Spa Towns of Europe,Germany
http://example.com/heritage/id/16064866w,The Great Spa Towns of Europe,Czech Republic
http://example.com/heritage/id/16064866w,The Great Spa Towns of Europe,Belgium
http://example.com/heritage/id/16064866w,The Great Spa Towns of Europe,Italy
http://example.com/heritage/id/16064866w,The Great Spa Towns of Europe,Austria
http://example.com/heritage/id/1609022w,Collegiate Church of Santa Juliana,Spain
http://example.com/heritage/id/16094363w,Uireung (Gyeongjong),South Korea
http://example.com/heritage/id/1614152w,Stevns Klint,Denmark
http://example.com/heritage/id/1614748w,Arlanzón,Spain
http://example.com/heritage/id/16159046w,Abric de Can Ximet,Spain
http://example.com/heritage/id/16159057w,Abric de Gallicant,Spain
http://example.com/heritage/id/16159066w,Abric de la serra de la Mussara,Spain
http://example.com/heritage/id/16159079w,Abric de la vall de l'Ingla,Spain
http://example.com/heritage/id/16159106w,Abrics de l'Apotecari,Spain
http://example.com/heritage/id/1618277w,Castra of Kösching,Germany
http://example.com/heritage/id/16190015w,Cova de Vallmajor,Spain
http://example.com/heritage/id/16190018w,Cova del Mançano,Spain
http://example.com/heritage/id/16190020w,Cova del Racó d'en Perdigó,Spain
http://example.com/heritage/id/16190022w,Cova dels Segarulls,Spain
http://example.com/heritage/id/16190027w,Coves d'Antona,Spain
http://example.com/heritage/id/16191687w,El Portell de les Lletres,Spain
http://example.com/heritage/id/1620833w,Historic Centres of Stralsund and Wismar,Germany
http://example.com/heritage/id/1621046w,Historic Centre of the City of Salzburg,Austria
http://example.com/heritage/id/1621200w,Tsarskoye Selo,Russia
http://example.com/heritage/id/1626365w,Monastery of Saint Simeon,Egypt
http://example.com/heritage/id/1627991w,Co-cathedral of Santa María de la Redonda,Spain
http://example.com/heritage/id/162835w,Trans-Iranian Railway,Iran
http://example.com/heritage/id/1628962w,Main Range National Park,Australia
http://example.com/heritage/id/1630245w,Horton Plains National Park,Sri Lanka
http://example.com/heritage/id/1630697w,Rubena,Spain
http://example.com/heritage/id/1632877w,Rock Paintings of Hua Mountain,People's Republic of China
http://example.com/heritage/id/16333721w,Historic Quarter of the Seaport City of Valparaíso,Chile
http://example.com/heritage/id/163607w,Angkor,Cambodia
http://example.com/heritage/id/16363480w,Studley Royal Park including the Ruins of Fountains Abbey,United Kingdom
http://example.com/heritage/id/16363506w,Pythagoreion and Heraion of Samos,Greece
http://example.com/heritage/id/1637487w,Torrecilla sobre Alesanco,Spain
http://example.com/heritage/id/1639468w,Mount Kenya National Park,Kenya
http://example.com/heritage/id/1642003w,Decorated Farmhouses of Hälsingland,Sweden
http://example.com/heritage/id/16434635w,Western Tian Shan,Kazakhstan
http://example.com/heritage/id/16434635w,Western Tian Shan,Uzbekistan
http://example.com/heritage/id/16434635w,Western Tian Shan,Kyrgyzstan
http://example.com/heritage/id/1643787w,Castrillo del Val,Spain
http://example.com/heritage/id/1644597w,Martorana,Italy
http://example.com/heritage/id/16449586w,Palacio de Gelmírez,Spain
http://example.com/heritage/id/1646999w,Hervías,Spain
http://example.com/heritage/id/1647575w,Bañares,Spain
http://example.com/heritage/id/1647616w,Alesanco,Spain
http://example.com/heritage/id/1647948w,Lake Turkana National Parks,Kenya
http://example.com/heritage/id/16482294w,"Fujisan, sacred place and source of artistic inspiration",Japan
http://example.com/heritage/id/1648266w,Nanda Devi National Park,India
http://example.com/heritage/id/16488677w,Arch of Fernán González,Spain
http://example.com/heritage/id/16489697w,Biblioteca Pública del Estado en Burgos,Spain
http://example.com/heritage/id/1650229w,Church of Panagia Chalkeon,Greece
http://example.com/heritage/id/16518040w,Palacio Condestable de Pamplona,Spain
http://example.com/heritage/id/16518089w,Edificio La Agrícola,Spain
http://example.com/heritage/id/16518820w,"Church of San Agustín, Pamplona",Spain
http://example.com/heritage/id/16522830w,Historic City of Sucre,Bolivia
http://example.com/heritage/id/165414w,Hedeby,Germany
http://example.com/heritage/id/16552283w,Universidad de Mercaderes y Consulado de Burgos,Spain
http://example.com/heritage/id/16552501w,Convento de las Agustinas,Spain
http://example.com/heritage/id/16564811w,estancia of Jesús María,Argentina
http://example.com/heritage/id/16564814w,estancia of La Candelaría,Argentina
http://example.com/heritage/id/16565564w,former convent of Saint Dominic de Guzmán,Mexico
http://example.com/heritage/id/1656860w,Baqirha,Syria
http://example.com/heritage/id/16574070w,Lucone di Polpenazze,Italy
